lat,lon
55.0102518,11.9097478
55.6433478,12.0819247
55.6833793,11.0993619
55.8519079,11.5845861
55.2328252,11.7674102
55.4061196,11.3525415
55.047753,12.055622872718846
54.6617058,11.735697138852782
54.775801800000004,11.5054333
55.4565009,12.1818964
54.57613795,11.93221627251935
55.107846,11.866528849693164
55.4565009,12.1818964
55.8148175,11.5006395
55.308366,12.1983778
55.53936625,11.593926315404016
55.446817,11.7975218
54.6617058,11.735697138852782
54.6617058,11.735697138852782
55.6433478,12.0819247
55.2328252,11.7674102
55.4565009,12.1818964
55.0102518,11.9097478
54.70862675,11.925408847966908
54.7646137,11.8709918
55.4061196,11.3525415
55.5833746,12.2999286
55.3271115,11.9567297
55.6433478,12.0819247
55.4061196,11.3525415
55.6433478,12.0819247
55.446817,11.7975218
55.3271115,11.9567297
55.4061196,11.3525415
55.7186117,11.7135474
55.3025788,11.545514948329728
55.7067551,11.8985429
55.2328252,11.7674102
55.2328252,11.7674102
54.8304979,11.1493517
54.57613795,11.93221627251935
55.53207241796747,12.213125406185581
41.18587025305707,-7.9877699096814805
55.4365822,11.5629363
55.2328252,11.7674102
55.2328252,11.7674102
55.5404225,11.2272253
55.3266045,11.1425876
54.80100040000001,11.641800097007675
55.2521101,11.2942011
55.5833746,12.2999286
55.2328252,11.7674102
54.7646137,11.8709918
55.4061196,11.3525415
55.3271115,11.9567297
55.4061196,11.3525415
55.4061196,11.3525415
54.9863794,12.2861344
55.4061196,11.3525415
55.446817,11.7975218
54.775801800000004,11.5054333
55.2328252,11.7674102
55.2626288,11.5208995
55.2328252,11.7674102
55.3271115,11.9567297
55.8519079,11.5845861
54.775801800000004,11.5054333
55.0102518,11.9097478
55.9233493,11.6689532
55.53936625,11.593926315404016
55.4061196,11.3525415
55.7186117,11.7135474
55.2328252,11.7674102
55.2328252,11.7674102
55.97177885,11.344067922235686
55.2626288,11.5208995
55.53936625,11.593926315404016
55.5289218,11.4943548
55.4565009,12.1818964
55.21729176682241,12.159969960747647
55.6433478,12.0819247
55.7334705,11.545304
54.8304979,11.1493517
55.5833746,12.2999286
55.2328252,11.7674102
55.9233493,11.6689532
55.4061196,11.3525415
55.4061196,11.3525415
55.6433478,12.0819247
55.7186117,11.7135474
55.446817,11.7975218
55.6433478,12.0819247
55.4061196,11.3525415
55.4954852,11.9832516
55.25592915,12.111935854483315
55.6433478,12.0819247
55.4061196,11.3525415
55.3833436,12.282865
55.6433478,12.0819247
55.4061196,11.3525415
55.6514011,11.5021188
55.2328252,11.7674102
54.7646137,11.8709918
55.4954852,11.9832516
55.613063,11.7438673
54.57613795,11.93221627251935
55.2328252,11.7674102
55.6833793,11.0993619
55.7186117,11.7135474
54.70862675,11.925408847966908
55.2521101,11.2942011
55.6736163,11.6185139
55.3271115,11.9567297
55.2328252,11.7674102
55.4061196,11.3525415
55.613063,11.7438673
55.5833746,12.2999286
54.9863794,12.2861344
54.775801800000004,11.5054333
55.6833793,11.0993619
55.2328252,11.7674102
55.6833793,11.0993619
55.3266045,11.1425876
55.6833793,11.0993619
55.6433478,12.0819247
55.3271115,11.9567297
55.4565009,12.1818964
54.70862675,11.925408847966908
55.2553773,12.3792675
55.5404225,11.2272253
55.7186117,11.7135474
55.4565009,12.1818964
55.6736163,11.6185139
55.7186117,11.7135474
54.7646137,11.8709918
55.2328252,11.7674102
54.7646137,11.8709918
55.6433478,12.0819247
55.3266045,11.1425876
55.0102518,11.9097478
55.6433478,12.0819247
55.6433478,12.0819247
55.4061196,11.3525415
54.8717325,11.7447134
55.446817,11.7975218
55.6433478,12.0819247
55.6433478,12.0819247
54.855665450000004,11.881905259818325
55.4061196,11.3525415
55.4565009,12.1818964
55.446817,11.7975218
54.70862675,11.925408847966908
55.5440887,12.1204226
55.2626288,11.5208995
55.6433478,12.0819247
55.6433478,12.0819247
55.6675726,11.734030546013969
55.9233493,11.6689532
55.4061196,11.3525415
55.4365822,11.5629363
54.855665450000004,11.881905259818325
55.613063,11.7438673
55.8148175,11.5006395
54.8869284,12.037363029387423
54.6940639,11.3902205
54.7646137,11.8709918
54.6617058,11.735697138852782
54.8304979,11.1493517
55.613063,11.7438673
55.5404225,11.2272253
55.4061196,11.3525415
55.3266045,11.1425876
55.6736163,11.6185139
55.7186117,11.7135474
54.8869284,12.037363029387423
55.7186117,11.7135474
55.446817,11.7975218
55.6433478,12.0819247
55.6433478,12.0819247
55.5953424,11.8592384
55.3266045,11.1425876
54.70862675,11.925408847966908
55.4565009,12.1818964
55.6433478,12.0819247
55.6433478,12.0819247
55.4061196,11.3525415
55.5833746,12.2999286
55.1178943,12.0538374
55.2328252,11.7674102
55.6433478,12.0819247
54.89846865,11.873356796854257
55.4061196,11.3525415
55.4565009,12.1818964
55.6433478,12.0819247
55.7186117,11.7135474
55.3489261,12.2300148
55.6433478,12.0819247
55.6433478,12.0819247
55.5833746,12.2999286
55.4565009,12.1818964
55.7200463,11.4613759
55.5833746,12.2999286
54.8717325,11.7447134
54.855665450000004,11.881905259818325
55.446817,11.7975218
55.3266045,11.1425876
55.6433478,12.0819247
55.6433478,12.0819247
55.6433478,12.0819247
55.5833746,12.2999286
55.6433478,12.0819247
55.6433478,12.0819247
54.6617058,11.735697138852782
55.4565009,12.1818964
54.775801800000004,11.5054333
54.70862675,11.925408847966908
55.2328252,11.7674102
55.4565009,12.1818964
55.4061196,11.3525415
54.944794200000004,11.401049786525036
55.4565009,12.1818964
55.7186117,11.7135474
55.5833746,12.2999286
55.5833746,12.2999286
55.6433478,12.0819247
55.6433478,12.0819247
55.2328252,11.7674102
55.7186117,11.7135474
55.6433478,12.0819247
54.8304979,11.1493517
55.2328252,11.7674102
55.4061196,11.3525415
55.4565009,12.1818964
55.6605319,11.4081794
55.41119725,12.142937610722154
55.5509387,12.0248273
55.6605319,11.4081794
55.6433478,12.0819247
55.308366,12.1983778
55.4061196,11.3525415
55.25592915,12.111935854483315
55.3266045,11.1425876
55.3271115,11.9567297
55.4395395,11.6699861
55.3025788,11.545514948329728
55.4565009,12.1818964
55.5833746,12.2999286
54.9863794,12.2861344
54.7646137,11.8709918
55.5833746,12.2999286
54.70862675,11.925408847966908
55.4061196,11.3525415
55.446817,11.7975218
55.65074965,11.825846453162697
55.5509387,12.0248273
55.613063,11.7438673
54.7646137,11.8709918
55.9233493,11.6689532
54.70862675,11.925408847966908
55.7200463,11.4613759
55.4565009,12.1818964
55.30220715,11.266128346288394
55.3833436,12.282865
55.6433478,12.0819247
55.4565009,12.1818964
55.2328252,11.7674102
55.6433478,12.0819247
54.9863794,12.2861344
55.6433478,12.0819247
55.1178943,12.0538374
55.1178943,12.0538374
55.4365822,11.5629363
55.2328252,11.7674102
22.6519269,120.2814666
55.7186117,11.7135474
55.446817,11.7975218
55.2328252,11.7674102
55.3266045,11.1425876
55.2328252,11.7674102
54.7646137,11.8709918
55.613063,11.7438673
54.7646137,11.8709918
55.446817,11.7975218
54.8567673,11.2719995
55.4565009,12.1818964
55.4565009,12.1818964
54.8869284,12.037363029387423
55.4565009,12.1818964
55.2328252,11.7674102
55.5833746,12.2999286
55.5404225,11.2272253
54.9863794,12.2861344
55.446817,11.7975218
54.7413501,11.961243958094146
55.6833793,11.0993619
55.6433478,12.0819247
54.80100040000001,11.641800097007675
55.7186117,11.7135474
55.9233493,11.6689532
55.2328252,11.7674102
55.6833793,11.0993619
55.5953424,11.8592384
54.7646137,11.8709918
54.7646137,11.8709918
55.613063,11.7438673
54.70862675,11.925408847966908
55.2328252,11.7674102
54.7646137,11.8709918
55.3271115,11.9567297
55.3266045,11.1425876
55.3271115,11.9567297
55.7186117,11.7135474
55.3833436,12.282865
55.5833746,12.2999286
55.6433478,12.0819247
55.6433478,12.0819247
55.6433478,12.0819247
54.7646137,11.8709918
55.7186117,11.7135474
55.2328252,11.7674102
55.58579695,11.653379579711537
55.6833793,11.0993619
54.8304979,11.1493517
55.5833746,12.2999286
54.8237541,12.056156308943502
55.446817,11.7975218
54.775801800000004,11.5054333
55.6433478,12.0819247
55.6433478,12.0819247
55.6433478,12.0819247
55.9233493,11.6689532
55.7186117,11.7135474
55.0102518,11.9097478
54.8304979,11.1493517
55.6433478,12.0819247
55.53207241796747,12.213125406185581
55.6833793,11.0993619
55.7186117,11.7135474
54.7646137,11.8709918
55.4061196,11.3525415
55.2328252,11.7674102
55.5833746,12.2999286
55.7186117,11.7135474
54.7646137,11.8709918
55.5833746,12.2999286
55.6433478,12.0819247
54.70862675,11.925408847966908
55.4565009,12.1818964
55.446817,11.7975218
55.5440887,12.1204226
55.53207241796747,12.213125406185581
55.4061196,11.3525415
55.4565009,12.1818964
55.6833793,11.0993619
55.53207241796747,12.213125406185581
55.4565009,12.1818964
55.446817,11.7975218
55.6433478,12.0819247
55.7186117,11.7135474
55.6433478,12.0819247
55.2328252,11.7674102
55.2328252,11.7674102
55.4565009,12.1818964
55.3271115,11.9567297
55.3997225,10.3852104
55.3098281,10.7976604
55.215090700000005,10.59842471946212
55.3997225,10.3852104
55.3997225,10.3852104
55.0446228,9.4209667
54.9089186,9.7897999
55.422211700000005,9.293893141749328
55.7570833,8.9277576
55.565268,9.7562169
55.0553387,9.7470524
55.4993014,9.7392181
55.18635005,9.067884036608234
55.37269368338867,10.460159356507281
55.0632573,10.6068652
55.7000057,9.5333238
55.3997225,10.3852104
55.7000057,9.5333238
55.2421087,9.9736869
55.157032,8.765738
54.95098855,9.879848068506133
55.7570833,8.9277576
55.0632573,10.6068652
55.4173448807024,10.444478253801556
55.0595541,8.9568232
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.3098281,10.7976604
55.488543762848806,8.496333665317659
55.6409641,9.6492103
55.0446228,9.4209667
55.3997225,10.3852104
55.4894999,9.47905
55.0632573,10.6068652
55.13513295,8.513828970148085
55.722736697808834,9.613794635458126
55.7000057,9.5333238
55.097087,10.2428246
55.38119751157517,10.401413429658422
55.3997225,10.3852104
55.0696081,9.3410181
54.9377498,10.7167568
55.3997225,10.3852104
54.8558332,10.5174056
55.4278872,9.930492
55.3997225,10.3852104
55.0632573,10.6068652
55.2203305,10.1258184
55.2869915,9.0463292
55.149424,10.7062309
55.4664892,8.4520751
55.6176702,8.4811757
55.0632573,10.6068652
55.6176702,8.4811757
55.4993014,9.7392181
55.3997225,10.3852104
54.8295003,9.3606529
55.7000057,9.5333238
55.072289430775456,10.45928992082824
55.4664892,8.4520751
55.7000057,9.5333238
55.0446228,9.4209667
55.6409641,9.6492103
55.7000057,9.5333238
55.7000057,9.5333238
55.6176702,8.4811757
55.0446228,9.4209667
55.7000057,9.5333238
54.8896647,10.411167
55.3997225,10.3852104
55.3997225,10.3852104
55.3997225,10.3852104
55.18635005,9.067884036608234
55.7000057,9.5333238
55.7000057,9.5333238
55.3997225,10.3852104
55.6409641,9.6492103
55.4894999,9.47905
55.4664892,8.4520751
54.8558332,10.5174056
55.4311211,10.488640973099976
55.69460155,9.247251966050172
55.488543762848806,8.496333665317659
55.3997225,10.3852104
55.6176702,8.4811757
55.7000057,9.5333238
55.4894999,9.47905
54.9089186,9.7897999
55.3997225,10.3852104
55.3997225,10.3852104
55.265798,9.9002174
55.7000057,9.5333238
55.40483125,8.425016939396738
55.0446228,9.4209667
55.4993014,9.7392181
55.3997225,10.3852104
55.4894999,9.47905
55.13096185,10.503402506663255
55.0632573,10.6068652
55.0632573,10.6068652
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.45246014999999,10.545936503061919
55.4993014,9.7392181
55.7000057,9.5333238
55.4664892,8.4520751
55.41504056195665,10.31315600360065
55.3460974528134,10.39020337073547
55.3997225,10.3852104
55.7570833,8.9277576
55.4664892,8.4520751
55.09251545,10.69125154557796
55.422211700000005,9.293893141749328
55.3997225,10.3852104
55.7000057,9.5333238
55.4993014,9.7392181
55.45439590325455,9.871063913508683
55.0446228,9.4209667
55.4993014,9.7392181
55.0632573,10.6068652
54.9089186,9.7897999
55.4664892,8.4520751
55.3997225,10.3852104
55.2351317,10.481895
55.38119751157517,10.401413429658422
55.5154338,10.4004689
54.9393251,10.2577007
55.3997225,10.3852104
55.0632573,10.6068652
55.3997225,10.3852104
55.3763248,10.0510648
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.565268,9.7562169
55.7000057,9.5333238
55.3680577,9.0581471
55.51647665674911,8.394193061239378
54.9377498,10.7167568
55.0632573,10.6068652
55.555888,8.1347402
55.3997225,10.3852104
55.0632573,10.6068652
55.0632573,10.6068652
55.2351317,10.481895
55.3997225,10.3852104
55.3997225,10.3852104
55.7000057,9.5333238
55.3997225,10.3852104
55.488543762848806,8.496333665317659
55.39523532074976,10.328691865399644
55.4993014,9.7392181
55.4173448807024,10.444478253801556
55.3284036,8.7647838
55.4894999,9.47905
55.3997225,10.3852104
55.4894999,9.47905
55.4664892,8.4520751
55.3460974528134,10.39020337073547
55.7000057,9.5333238
55.4664892,8.4520751
55.2500715,9.4997871
55.0446228,9.4209667
55.0446228,9.4209667
55.2500715,9.4997871
55.3997225,10.3852104
55.4894999,9.47905
55.4894999,9.47905
55.3997225,10.3852104
54.9395925,8.860309221520497
55.8390485,8.8937974
55.0632573,10.6068652
55.4894999,9.47905
55.4894999,9.47905
55.7000057,9.5333238
55.361527100000004,10.6630468
55.399458800000005,8.740004451686541
55.488543762848806,8.496333665317659
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.3997225,10.3852104
55.7000057,9.5333238
55.3098281,10.7976604
55.4664892,8.4520751
55.0446228,9.4209667
55.358521135024944,10.33667738347477
55.3997225,10.3852104
55.3997225,10.3852104
55.3997225,10.3852104
55.2500715,9.4997871
55.7000057,9.5333238
55.3997225,10.3852104
55.4311211,10.488640973099976
55.3997225,10.3852104
55.516994670944456,8.458722760965328
55.3284036,8.7647838
55.2351317,10.481895
55.3997225,10.3852104
55.845552,9.2401542
55.7000057,9.5333238
55.38119751157517,10.401413429658422
55.41504056195665,10.31315600360065
55.3460974528134,10.39020337073547
55.43451866383837,10.360992562911733
55.3997225,10.3852104
55.3997225,10.3852104
55.0632573,10.6068652
55.2869915,9.0463292
54.9395925,8.860309221520497
55.845552,9.2401542
55.3997225,10.3852104
55.3997225,10.3852104
55.3997225,10.3852104
55.3997225,10.3852104
55.4840594,10.2553321
55.565268,9.7562169
55.3997225,10.3852104
55.565268,9.7562169
55.37269368338867,10.460159356507281
55.2500715,9.4997871
55.7000057,9.5333238
55.7000057,9.5333238
55.7000057,9.5333238
55.3098281,10.7976604
55.845552,9.2401542
55.4894999,9.47905
55.0632573,10.6068652
55.7529724,9.4210553
54.9089186,9.7897999
54.9089186,9.7897999
