"","lat","lon"
"422",55.69460155,9.24725196605017
"423",55.4885437628488,8.49633366531766
"424",55.3997225,10.3852104
"425",55.6176702,8.4811757
"426",55.7000057,9.5333238
"427",55.4894999,9.47905
"428",54.9089186,9.7897999
"429",55.3997225,10.3852104
"430",55.3997225,10.3852104
"431",55.265798,9.9002174
"432",55.7000057,9.5333238
"433",55.40483125,8.42501693939674
"434",55.0446228,9.4209667
"435",55.4993014,9.7392181
"436",55.3997225,10.3852104
"437",55.4894999,9.47905
"438",55.13096185,10.5034025066633
"439",55.0632573,10.6068652
"440",55.0632573,10.6068652
"441",55.7000057,9.5333238
"442",55.7000057,9.5333238
"443",55.7000057,9.5333238
"444",55.7000057,9.5333238
"445",55.45246015,10.5459365030619
"446",55.4993014,9.7392181
"447",55.7000057,9.5333238
"448",55.4664892,8.4520751
"449",55.4150405619567,10.3131560036006
"450",55.3460974528134,10.3902033707355
"451",55.3997225,10.3852104
"452",55.7570833,8.9277576
"453",55.4664892,8.4520751
"454",55.09251545,10.691251545578
"455",55.4279941,9.2864145
"456",55.3997225,10.3852104
"457",55.7000057,9.5333238
"458",55.4993014,9.7392181
"459",55.4543959032546,9.87106391350868
"460",55.0446228,9.4209667
"461",55.4993014,9.7392181
"462",55.0632573,10.6068652
"463",54.9089186,9.7897999
"464",55.4664892,8.4520751
"465",55.3997225,10.3852104
"466",55.2351317,10.481895
"467",55.3811975115752,10.4014134296584
"468",55.5154338,10.4004689
"469",54.9393251,10.2577007
"470",55.3997225,10.3852104
"471",55.0632573,10.6068652
"472",55.3997225,10.3852104
"473",55.3763248,10.0510648
"474",55.7000057,9.5333238
"475",55.7000057,9.5333238
"476",55.7000057,9.5333238
"477",55.7000057,9.5333238
"478",55.7000057,9.5333238
"479",55.565268,9.7562169
"480",55.7000057,9.5333238
"481",55.3680577,9.0581471
"482",55.5164766567491,8.39419306123938
"483",54.9377498,10.7167568
"484",55.0632573,10.6068652
"485",55.555888,8.1347402
"486",55.3997225,10.3852104
"487",55.0632573,10.6068652
"488",55.0632573,10.6068652
"489",55.2351317,10.481895
"490",55.3997225,10.3852104
"491",55.3997225,10.3852104
"492",55.7000057,9.5333238
"493",55.3997225,10.3852104
"494",55.4885437628488,8.49633366531766
"495",55.3952353207498,10.3286918653996
"496",55.4993014,9.7392181
"497",55.4173448807024,10.4444782538016
"498",55.3284036,8.7647838
"499",55.4894999,9.47905
"500",55.3997225,10.3852104
"501",55.4894999,9.47905
"502",55.4664892,8.4520751
"503",55.3460974528134,10.3902033707355
"504",55.7000057,9.5333238
"505",55.4664892,8.4520751
"506",55.2500715,9.4997871
"507",55.0446228,9.4209667
"508",55.0446228,9.4209667
"509",55.2500715,9.4997871
"510",55.3997225,10.3852104
"511",55.4894999,9.47905
"512",55.4894999,9.47905
"513",55.3997225,10.3852104
"514",54.9395925,8.8603092215205
"515",55.8390485,8.8937974
"516",55.0632573,10.6068652
"517",55.4894999,9.47905
"518",55.4894999,9.47905
"519",55.7000057,9.5333238
"520",55.3615271,10.6630468
"521",55.3974404,8.7410961
"522",55.4885437628488,8.49633366531766
"523",55.7000057,9.5333238
"524",55.7000057,9.5333238
"525",55.7000057,9.5333238
"526",55.7000057,9.5333238
"527",55.7000057,9.5333238
"528",55.7000057,9.5333238
"529",55.3997225,10.3852104
"530",55.7000057,9.5333238
"531",55.3098281,10.7976604
"532",55.4664892,8.4520751
"533",55.0446228,9.4209667
"534",55.3585211350249,10.3366773834748
"535",55.3997225,10.3852104
"536",55.3997225,10.3852104
"537",55.3997225,10.3852104
